"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"      
          0,           0,         253,      -4.726049964,      -2.026049964,      -2.926049964,      -0.126049964,      -1.326049964,       4.973950036
          0,           0,         254,      -4.734349741,      -2.034349741,      -2.934349741,      -0.134349741,      -1.334349741,       4.965650259
          0,           0,         255,      -4.742640301,      -2.042640301,      -2.942640301,      -0.142640301,      -1.342640301,       4.957359699
          0,           0,         256,      -4.750921655,      -2.050921655,      -2.950921655,      -0.150921655,      -1.350921655,       4.949078345
          0,           0,         257,      -4.759193812,      -2.059193812,      -2.959193812,      -0.159193812,      -1.359193812,       4.940806188
          0,           0,         258,      -4.767456783,      -2.067456783,      -2.967456783,      -0.167456783,      -1.367456783,       4.932543217
          0,           0,         259,      -4.775710578,      -2.075710578,      -2.975710578,      -0.175710578,      -1.375710578,       4.924289422
          0,           0,         260,      -4.783955207,      -2.083955207,      -2.983955207,      -0.183955207,      -1.383955207,       4.916044793
          0,           0,         261,      -4.792190681,      -2.092190681,      -2.992190681,      -0.192190681,      -1.392190681,       4.907809319
          0,           0,         262,      -4.800417009,      -2.100417009,      -3.000417009,      -0.200417009,      -1.400417009,       4.899582991
          0,           0,         263,      -4.808634202,      -2.108634202,      -3.008634202,      -0.208634202,      -1.408634202,       4.891365798
          0,           0,         264,      -4.816842270,      -2.116842270,      -3.016842270,      -0.216842270,      -1.416842270,       4.883157730
          0,           0,         265,      -4.825041223,      -2.125041223,      -3.025041223,      -0.225041223,      -1.425041223,       4.874958777
          0,           0,         266,      -4.833231071,      -2.133231071,      -3.033231071,      -0.233231071,      -1.433231071,       4.866768929
          0,           0,         267,      -4.841411824,      -2.141411824,      -3.041411824,      -0.241411824,      -1.441411824,       4.858588176
          0,           0,         268,      -4.849583492,      -2.149583492,      -3.049583492,      -0.249583492,      -1.449583492,       4.850416508
          0,           0,         269,      -4.857746086,      -2.157746086,      -3.057746086,      -0.257746086,      -1.457746086,       4.842253914
          0,           0,         270,      -4.865899615,      -2.165899615,      -3.065899615,      -0.265899615,      -1.465899615,       4.834100385
          0,           0,         271,      -4.874044090,      -2.174044090,      -3.074044090,      -0.274044090,      -1.474044090,       4.825955910
          0,           0,         272,      -4.882179521,      -2.182179521,      -3.082179521,      -0.282179521,      -1.482179521,       4.817820479
          0,           0,         273,      -4.890305917,      -2.190305917,      -3.090305917,      -0.290305917,      -1.490305917,       4.809694083
          0,           0,         274,      -4.898423289,      -2.198423289,      -3.098423289,      -0.298423289,      -1.498423289,       4.801576711
          0,           0,         275,      -4.906531646,      -2.206531646,      -3.106531646,      -0.306531646,      -1.506531646,       4.793468354
          0,           0,         276,      -4.914630999,      -2.214630999,      -3.114630999,      -0.314630999,      -1.514630999,       4.785369001
          0,           0,         277,      -4.922721358,      -2.222721358,      -3.122721358,      -0.322721358,      -1.522721358,       4.777278642
          0,           0,         278,      -4.930802733,      -2.230802733,      -3.130802733,      -0.330802733,      -1.530802733,       4.769197267
          0,           0,         279,      -4.938875133,      -2.238875133,      -3.138875133,      -0.338875133,      -1.538875133,       4.761124867
          0,           0,         280,      -4.946938569,      -2.246938569,      -3.146938569,      -0.346938569,      -1.546938569,       4.753061431
          0,           0,         281,      -4.954993051,      -2.254993051,      -3.154993051,      -0.354993051,      -1.554993051,       4.745006949
          0,           0,         282,      -4.963038588,      -2.263038588,      -3.163038588,      -0.363038588,      -1.563038588,       4.736961412
          0,           0,         283,      -4.971075191,      -2.271075191,      -3.171075191,      -0.371075191,      -1.571075191,       4.728924809
          0,           0,         284,      -4.979102869,      -2.279102869,      -3.179102869,      -0.379102869,      -1.579102869,       4.720897131
          0,           0,         285,      -4.987121632,      -2.287121632,      -3.187121632,      -0.387121632,      -1.587121632,       4.712878368
          0,           0,         286,      -4.995131491,      -2.295131491,      -3.195131491,      -0.395131491,      -1.595131491,       4.704868509
          0,           0,         287,      -5.003132454,      -2.303132454,      -3.203132454,      -0.403132454,      -1.603132454,       4.696867546
          0,           0,         288,      -5.011124533,      -2.311124533,      -3.211124533,      -0.411124533,      -1.611124533,       4.688875467
          0,           0,         289,      -5.019107736,      -2.319107736,      -3.219107736,      -0.419107736,      -1.619107736,       4.680892264
          0,           0,         290,      -5.027082075,      -2.327082075,      -3.227082075,      -0.427082075,      -1.627082075,       4.672917925
          0,           0,         291,      -5.035047557,      -2.335047557,      -3.235047557,      -0.435047557,      -1.635047557,       4.664952443
          0,           0,         292,      -5.043004194,      -2.343004194,      -3.243004194,      -0.443004194,      -1.643004194,       4.656995806
          0,           0,         293,      -5.050951996,      -2.350951996,      -3.250951996,      -0.450951996,      -1.650951996,       4.649048004
          0,           0,         294,      -5.058890971,      -2.358890971,      -3.258890971,      -0.458890971,      -1.658890971,       4.641109029
          0,           0,         295,      -5.066821130,      -2.366821130,      -3.266821130,      -0.466821130,      -1.666821130,       4.633178870
